bill_id,title,timeline_history,date_first_reading,date_second_reading,sponsors_full_details,sponsors_names,committee,primary_sponsor_name
c95e6197-790d-46f0-ab90-2b61159bf219,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-11-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-22,,"Hon Akintunde Rotimi (APC, Ekiti, Constituency: Ikole/Oye)",Hon Akintunde Rotimi,Not Yet Referred,Hon Akintunde Rotimi
d2d11d3a-42cc-497e-ad52-c36dd804eacf,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-11-28) -> Second Reading (House: 2024-07-11) -> Committee Assignment (House: 2024-07-11) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-28,2024-07-11,"Hon Muhammed Buba Jajere (PDP, Yobe, Constituency: Fika/Fune)",Hon Muhammed Buba Jajere,Agricultural Colleges and Institutions,Hon Muhammed Buba Jajere
d4423c38-5f1a-454e-8b5f-0f8e546e350f,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-11-22) -> Second Reading (House: 2024-05-21) -> Committee Assignment (House: 2024-05-21) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-22,2024-05-21,"Hon Nnamdi Ezechi (PDP, Delta, Constituency: Nkokwa East/Ndokwa West/ Ukwuani)",Hon Nnamdi Ezechi,Agricultural Colleges and Institutions,Hon Nnamdi Ezechi
d5e3f58b-c5c7-4579-ac55-5f81d9ed8f5e,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-11-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-23,,"Lalu Ishaya David (APC, Plateau, Constituency: Bokkos/Mangu)",Lalu Ishaya David,Not Yet Referred,Lalu Ishaya David
de3f5ca4-bc80-445c-ad47-c94bbacf07ea,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-11-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-23,,"Lalu Ishaya David (APC, Plateau, Constituency: Bokkos/Mangu)",Lalu Ishaya David,Not Yet Referred,Lalu Ishaya David
4242287f-b56c-470e-b9da-8636ac309954,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-07-23) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-23,,"Hon Ghali Tijjani Mustapha (NNPP, Kano, Constituency: Alabasu/Gaya/Ajingi)",Hon Ghali Tijjani Mustapha,Not Yet Referred,Hon Ghali Tijjani Mustapha
4f838710-ad98-4873-a1c3-149053a66f60,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Hon Nnamdi Ezechi (PDP, Delta, Constituency: Nkokwa East/Ndokwa West/ Ukwuani)",Hon Nnamdi Ezechi,Not Yet Referred,Hon Nnamdi Ezechi
62abed81-b979-4051-8271-563ff75feeef,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-06) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-06,,"Salman Idris (APC, Kogi, Constituency: Ijumu/Kabba-Bunu)",Salman Idris,Not Yet Referred,Salman Idris
6f6724a1-54e7-4cf3-963b-7b49bd2d4b84,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-05-07) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-07,,"Chike John Okafor (APC, Imo, Constituency: Ehime Mbano/Ihite-Uboma/ Obowo)",Chike John Okafor,Not Yet Referred,Chike John Okafor
842d6a88-4aef-47c2-8879-70932a938ccd,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-11,,"Gabriel Saleh Zock (APC, Kaduna, Constituency: Kachia/Kagarko)",Gabriel Saleh Zock,Not Yet Referred,Gabriel Saleh Zock
99e7e738-2ca2-48c2-b9ea-96b00286d62e,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-07-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-02,,"Harrison Anozie Nwadike (APC, Imo, Constituency: Isu/Njaba/Nkwerre/Nwangele)",Harrison Anozie Nwadike,Not Yet Referred,Harrison Anozie Nwadike
a606b53a-9ed8-41eb-9a8c-f2316fb4d79c,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-06) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-06,,"Hon Mohammed Chiroma (NNPP, Kano, Constituency: Gezawa/Gabasawa)",Hon Mohammed Chiroma,Not Yet Referred,Hon Mohammed Chiroma
bbccd298-cb7e-444d-b2a3-8a937f6b9a74,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-05) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-05,,"Dalyop Chollom Fom (LP, Plateau, Constituency: Barkin Ladi/Riyom)",Dalyop Chollom Fom,Not Yet Referred,Dalyop Chollom Fom
c7c899b6-5b46-4312-aa20-f8d760aebaef,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-05) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (House: 2025-12-10) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-05,,"Hon Benjamin Kalu (APC, Abia, Constituency: Bende)",Hon Benjamin Kalu,Agricultural Colleges and Institutions,Hon Benjamin Kalu
dd1af36d-d8cb-4244-9f89-8006e90b99c2,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-05-09) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-05-09,,"Abiodun Isiaq Akinlade (APC, Ogun, Constituency: Egbado South/Ipokia)",Abiodun Isiaq Akinlade,Not Yet Referred,Abiodun Isiaq Akinlade
ddef6ed5-e96c-499e-ab52-c150eb9e49c9,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-06-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-11,,"Afam Ogene (LP, Anambra, Constituency: Ogbaru)",Afam Ogene,Not Yet Referred,Afam Ogene
f7960586-5f78-40b9-b088-3cc751745241,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2024",First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-13,,"Hon Adetunji Abidemi Olusoji (PDP, Osun, Constituency: Odo-Otin/Ifelodun/Boripe)",Hon Adetunji Abidemi Olusoji,Not Yet Referred,Hon Adetunji Abidemi Olusoji
5c685b41-5c6b-4f77-8de9-ed7fe3efd84d,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2025",First Reading (House: 2025-12-10) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-12-10,,"Adesola Ayoola Elegbeji (APC, Ogun, Constituency: Ikenne/Shagamu/Remo North)",Adesola Ayoola Elegbeji,Not Yet Referred,Adesola Ayoola Elegbeji
78bea3f0-42a3-4736-9a61-519f7b20ccfe,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2025.",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Awaji-inombek Dagomie Abiante (PDP, Rivers, Constituency: Opobo/Nkoro/Andoni)",Hon Awaji-inombek Dagomie Abiante,Not Yet Referred,Hon Awaji-inombek Dagomie Abiante
58de66e1-91d6-44f7-a760-7429e5f63c50,"Agricultural Research Council of Nigeria Act (Amendment) Bill, 2026",First Reading (House: 2026-03-11) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2026-03-11,,"Hon Francis Ejiroghene Waive (APC, Delta, Constituency: Ughelli North, Ughelli South/Udu)",Hon Francis Ejiroghene Waive,Not Yet Referred,Hon Francis Ejiroghene Waive
36d6e06d-ee90-4de5-9523-389e00a4e9d6,"Agricultural Research Council of Nigeria Act (Amendment) Bill,2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Olatunji Akinosi (APC, Ogun, Constituency: Ado-Odo/Ota)",Hon Olatunji Akinosi,Not Yet Referred,Hon Olatunji Akinosi
a827caa9-09eb-46ab-808e-1deed4e782e1,"Agricultural Research Council of Nigeria Act (Amendment), Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,,"Hon Zakaria Dauda Nyampa (PDP, Adamawa, Constituency: Madagali/Michika)",Hon Zakaria Dauda Nyampa,Not Yet Referred,Hon Zakaria Dauda Nyampa
a5eb2c68-3172-4f6f-8a72-c6937c7a0652,"Agricultural Research Council of Nigeria Act (Amendment)Bill, 2024",First Reading (House: 2024-06-06) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-06-06,,"Hon Leke Joseph Abejide (PDP, Kogi, Constituency: Yagba East/Yagba West/ Mopamuro)",Hon Leke Joseph Abejide,Not Yet Referred,Hon Leke Joseph Abejide
3c1b35f8-44dd-4e5e-8501-da75bd774355,"Agricultural Research Council of Nigeria of Nigeria Act (Amendment) Bill, 2023",First Reading (House: 2023-12-20) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-12-20,,"Akanni Clement Ademola (PDP, Osun, Constituency: Boluwaduro/Ifedayo/Ila)",Akanni Clement Ademola,Not Yet Referred,Akanni Clement Ademola
449eaf91-5abf-4795-a054-78122c1c40f3,"Agriculture (control of Importation Act (Amendment) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,,"Hon Sesi Whingan (APC, Lagos, Constituency: Badagry)",Hon Sesi Whingan,Not Yet Referred,Hon Sesi Whingan
3fd71c54-fab8-4144-b803-cf69004c780d,"Agriculture Research Council Act (Amendment) Bill, 2023",First Reading (House: 2023-10-24) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-24,,"Kolawole Davidson Akinlayo (APC, Ekiti, Constituency: Ido/Osi, Moba/Ilejeme)",Kolawole Davidson Akinlayo,Not Yet Referred,Kolawole Davidson Akinlayo
b275dd55-4b15-4a95-978b-b3de0c943ab2,"Agro Processing and Export Free Trade Zone, Imeko, Ogun State (Est) Bill, 2023",First Reading (House: 2023-07-25) -> Second Reading (House: 2023-02-21) -> Committee Assignment (House: 2023-02-21) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-25,2023-02-21,"Hon Gboyega Nasir Isiaka (APC, Ogun, Constituency: Egbado North/Imeko-Afon)",Hon Gboyega Nasir Isiaka,Commerce,Hon Gboyega Nasir Isiaka
94d30fbb-c513-4742-ab26-1002d4a8da38,"Agro-Industrial Park (Establishment) Bill, 2024",First Reading (House: 2024-07-02) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-02,,"Harrison Anozie Nwadike (APC, Imo, Constituency: Isu/Njaba/Nkwerre/Nwangele)",Harrison Anozie Nwadike,Not Yet Referred,Harrison Anozie Nwadike
f6ad0a52-9d40-419a-855c-70ef22c6c18b,"Agro-Processing Export Free Trade Zone, Kebbe, Sokoto State (Establishment) Bill, 2025",First Reading (House: 2025-07-22) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2025-07-22,,"Hon Abdussamad Ibrahim Dasuki (PDP, Sokoto, Constituency: Kebbe/Tambuwal)",Hon Abdussamad Ibrahim Dasuki,Not Yet Referred,Hon Abdussamad Ibrahim Dasuki
9351605d-9a48-4f12-a297-36f946e7d389,"Aid for Economic Diversification Act (Amendment) Bill, 2023",First Reading (House: 2023-10-12) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-12,,"Hon Lanre Okunlola (APC, Lagos, Constituency: Surulere II)",Hon Lanre Okunlola,Not Yet Referred,Hon Lanre Okunlola
a8ab6b06-858d-4fa9-ac4b-dc9bc8b3f54f,"Akanu Ibiam Federal University of Science and Technology, Unwana, Ebonyi State (Establishment) Bill, 2023",First Reading (House: 2023-10-19) -> Second Reading (House: 2024-02-14) -> Committee Assignment (House: 2024-02-14) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-10-19,2024-02-14,"Hon Iduma Enwo Igariwey (APC, Ebonyi, Constituency: Afikpo North/Afikpo South)",Hon Iduma Enwo Igariwey,University Education,Hon Iduma Enwo Igariwey
3596803f-76db-4ec1-842e-69a4edc7e7ec,"Alex Ekwueme Federal Teaching Hospital Abakaliki (Est) Bill, 2023",First Reading (House: 2023-07-27) -> Second Reading (House: 2023-07-27) -> Committee Assignment (House: 2023-07-27) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-27,2023-07-27,"Hon Julius Ihonvbere (APC, Edo, Constituency: Owan East/Owan West)",Hon Julius Ihonvbere,the Whole,Hon Julius Ihonvbere
28bd746e-4c7a-42bb-abb1-0224d6204952,"Allocation of Revenue (Federation Account, Etc.) Act (Amendment) Bill, 2024",First Reading (House: 2024-03-13) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2024-03-13,,"Hon Mansur Manu Soro (APC, Bauchi, Constituency: Darazo/Gunjuwa)",Hon Mansur Manu Soro,Not Yet Referred,Hon Mansur Manu Soro
e4da32f7-b357-403f-8cc7-365f28bf98c4,"Allocation of Revenue (Federation Account) Bill, 2023",First Reading (House: 2023-07-18) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-07-18,,"Hon Francis Ejiroghene Waive (APC, Delta, Constituency: Ughelli North, Ughelli South/Udu)",Hon Francis Ejiroghene Waive,Not Yet Referred,Hon Francis Ejiroghene Waive
844269bc-8177-4e62-985a-963ff8d46c85,"Alvan Ikoku Federal University of Education Owerri, Imo State (Est.) Bill, 2025",First Reading (Not Started) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),,,"Hon Ugochinyere Onyinye Ikeagwuonu (PDP, Imo, Constituency: Ideato North/Ideato South); Hon Tajudeen Abbas (APC, Kaduna, Constituency: Zaria)",Hon Ugochinyere Onyinye Ikeagwuonu; Hon Tajudeen Abbas,Not Yet Referred,Hon Ugochinyere Onyinye Ikeagwuonu
2cca7a0a-e6e6-4421-b6f6-ad9b6a694b5a,"Anatomy Act (Repeal and Enactment) Bill, 2023",First Reading (House: 2023-12-01) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-12-01,,"Hon Dennis Idahosa (APC, Edo, Constituency: Ovia North East/Ovia South West)",Hon Dennis Idahosa,Not Yet Referred,Hon Dennis Idahosa
74aaa814-9240-4f87-9f2e-18052b44dadd,"Animal Diseases Control Act (Amendment) Bill, 2023",First Reading (House: 2023-11-14) -> Second Reading (Not Started) -> Committee Assignment (Not Started) -> Report (Not Started) -> Third Reading/Concurrence (Not Started) -> Harmonization (Not Started) -> Assent (Not Started),2023-11-14,,"Hon Ime Bassey Okon (PDP, Akwa Ibom, Constituency: Itu/Ibiono Ibom)",Hon Ime Bassey Okon,Not Yet Referred,Hon Ime Bassey Okon
c958cde0-b315-4da1-8aea-7a756b687688,"Appropriation Act (Amendment) Bill, 2024",First Reading (House: 2024-07-17) -> Second Reading (House: 2024-07-17) -> Committee Assignment (House: 2024-07-17) -> Report (House: 2024-07-18) -> Third Reading/Concurrence (House: 2024-07-31) -> Harmonization (Not Started) -> Assent (Not Started),2024-07-17,2024-07-17,"Executive (APC, N/A, Constituency: .)",Executive,Appropriations,Executive
